t,ATE_RMSE,RTE_yaw_deg_RMSE
1757422343.2907553,0.02516025899647075,0.052988685262134294
1757422343.3122318,0.02516025899647075,0.052988685262134294
1757422343.3933249,0.02516025899647075,0.052988685262134294
1757422343.4172432,0.02516025899647075,0.052988685262134294
1757422343.4899855,0.02516025899647075,0.052988685262134294
1757422343.5264108,0.02516025899647075,0.052988685262134294
1757422343.5885026,0.02516025899647075,0.052988685262134294
1757422343.6336231,0.02516025899647075,0.052988685262134294
1757422343.6689744,0.02516025899647075,0.052988685262134294
1757422343.7460697,0.02516025899647075,0.052988685262134294
1757422343.8020422,0.02516025899647075,0.052988685262134294
1757422343.8119495,0.02516025899647075,0.052988685262134294
1757422343.894385,0.02516025899647075,0.052988685262134294
1757422343.9167469,0.02516025899647075,0.052988685262134294
1757422343.9656658,0.02516025899647075,0.052988685262134294
1757422344.0156324,0.02516025899647075,0.052988685262134294
1757422344.0913556,0.02516025899647075,0.052988685262134294
1757422344.1151147,0.02516025899647075,0.052988685262134294
1757422344.1636603,0.02516025899647075,0.052988685262134294
1757422344.2139935,0.02516025899647075,0.052988685262134294
1757422344.284853,0.02516025899647075,0.052988685262134294
1757422344.3336246,0.02516025899647075,0.052988685262134294
1757422344.3851469,0.02516025899647075,0.052988685262134294
1757422344.4334688,0.02516025899647075,0.052988685262134294
1757422344.4630325,0.02516025899647075,0.052988685262134294
1757422344.5148003,0.02516025899647075,0.052988685262134294
1757422344.5835629,0.02516025899647075,0.052988685262134294
1757422344.6208384,0.02516025899647075,0.052988685262134294
1757422344.6652884,0.02516025899647075,0.052988685262134294
1757422344.7358239,0.02516025899647075,0.052988685262134294
1757422344.7918143,0.02516025899647075,0.052988685262134294
1757422344.815408,0.02516025899647075,0.052988685262134294
1757422344.862155,0.02516025899647075,0.052988685262134294
1757422344.920082,0.02516025899647075,0.052988685262134294
1757422344.9673767,0.02516025899647075,0.052988685262134294
1757422345.0158079,0.02516025899647075,0.052988685262134294
1757422345.071229,0.02516025899647075,0.052988685262134294
1757422345.1131873,0.02516025899647075,0.052988685262134294
1757422345.1885,0.02516025899647075,0.052988685262134294
1757422345.2196298,0.02516025899647075,0.052988685262134294
1757422345.2828205,0.02623747340300179,0.052988685262134294
1757422345.3122203,0.024884906747506624,0.052988685262134294
1757422345.362631,0.024884906747506624,0.052988685262134294
1757422345.4221978,0.024884906747506624,0.052988685262134294
1757422345.464901,0.024884906747506624,0.052988685262134294
1757422345.516904,0.024884906747506624,0.052988685262134294
1757422345.5702178,0.024884906747506624,0.052988685262134294
1757422345.619343,0.024884906747506624,0.052988685262134294
1757422345.6905203,0.024884906747506624,0.052988685262134294
1757422345.7191577,0.024884906747506624,0.052988685262134294
1757422345.7640066,0.024884906747506624,0.052988685262134294
1757422345.8119535,0.024884906747506624,0.052988685262134294
1757422345.87597,0.024884906747506624,0.052988685262134294
1757422345.9232407,0.024884906747506624,0.052988685262134294
1757422345.9639928,0.024884906747506624,0.052988685262134294
1757422346.01318,0.024884906747506624,0.052988685262134294
1757422346.0760612,0.024884906747506624,0.052988685262134294
1757422346.1126637,0.024884906747506624,0.052988685262134294
1757422346.1743188,0.024884906747506624,0.052988685262134294
1757422346.2232566,0.024884906747506624,0.052988685262134294
1757422346.2689133,0.024884906747506624,0.052988685262134294
1757422346.346415,0.024884906747506624,0.052988685262134294
1757422346.3711708,0.024884906747506624,0.052988685262134294
1757422346.4270372,0.024884906747506624,0.052988685262134294
1757422346.4655426,0.024884906747506624,0.052988685262134294
1757422346.5267847,0.024884906747506624,0.052988685262134294
1757422346.5862691,0.024884906747506624,0.052988685262134294
1757422346.6249628,0.024884906747506624,0.052988685262134294
1757422346.6785603,0.024884906747506624,0.052988685262134294
1757422346.716839,0.024884906747506624,0.052988685262134294
1757422346.7746904,0.024884906747506624,0.052988685262134294
1757422346.8166826,0.024884906747506624,0.052988685262134294
1757422346.8659027,0.024884906747506624,0.052988685262134294
1757422346.9188836,0.024884906747506624,0.052988685262134294
1757422346.976962,0.024884906747506624,0.052988685262134294
1757422347.0205846,0.024884906747506624,0.052988685262134294
1757422347.0770295,0.024884906747506624,0.052988685262134294
1757422347.1296554,0.024884906747506624,0.052988685262134294
1757422347.177483,0.02365300557499308,0.052988685262134294
1757422347.2164202,0.02365300557499308,0.052988685262134294
1757422347.2677994,0.02365300557499308,0.052988685262134294
1757422347.3195522,0.02365300557499308,0.052988685262134294
1757422347.364597,0.02365300557499308,0.052988685262134294
1757422347.4211142,0.02365300557499308,0.052988685262134294
1757422347.470554,0.02365300557499308,0.052988685262134294
1757422347.522036,0.02365300557499308,0.052988685262134294
1757422347.5890331,0.02365300557499308,0.052988685262134294
1757422347.6261413,0.02365300557499308,0.052988685262134294
1757422347.6729283,0.02365300557499308,0.052988685262134294
1757422347.7227538,0.02365300557499308,0.052988685262134294
1757422347.7797759,0.02365300557499308,0.052988685262134294
1757422347.8247242,0.02259209648058596,0.052988685262134294
1757422347.871217,0.02259209648058596,0.052988685262134294
1757422347.9317417,0.02259209648058596,0.052988685262134294
1757422347.978332,0.021670095510230226,0.052988685262134294
1757422348.0201533,0.021670095510230226,0.052988685262134294
1757422348.08936,0.021670095510230226,0.052988685262134294
1757422348.1193125,0.021670095510230226,0.052988685262134294
1757422348.1786273,0.021670095510230226,0.052988685262134294
1757422348.2192912,0.021670095510230226,0.052988685262134294
1757422348.273572,0.021670095510230226,0.052988685262134294
1757422348.312706,0.021670095510230226,0.052988685262134294
1757422348.3746903,0.021670095510230226,0.052988685262134294
1757422348.4239678,0.021670095510230226,0.052988685262134294
1757422348.4733133,0.021670095510230226,0.052988685262134294
1757422348.5148463,0.021670095510230226,0.052988685262134294
1757422348.5746331,0.021670095510230226,0.052988685262134294
1757422348.6239204,0.021670095510230226,0.052988685262134294
1757422348.6644819,0.021670095510230226,0.052988685262134294
1757422348.7135143,0.021670095510230226,0.052988685262134294
1757422348.7768593,0.021670095510230226,0.052988685262134294
1757422348.8147748,0.021670095510230226,0.052988685262134294
1757422348.8618443,0.021670095510230226,0.052988685262134294
1757422348.9261472,0.021670095510230226,0.052988685262134294
1757422348.9704034,0.021670095510230226,0.052988685262134294
1757422349.0222802,0.021670095510230226,0.052988685262134294
1757422349.0746772,0.021670095510230226,0.052988685262134294
1757422349.1129565,0.021670095510230226,0.052988685262134294
1757422349.1726081,0.021670095510230226,0.052988685262134294
1757422349.2192736,0.021670095510230226,0.052988685262134294
1757422349.2751265,0.021670095510230226,0.052988685262134294
1757422349.3231452,0.021670095510230226,0.052988685262134294
1757422349.3770473,0.021670095510230226,0.052988685262134294
1757422349.4242496,0.021670095510230226,0.052988685262134294
1757422349.4774773,0.021670095510230226,0.052988685262134294
1757422349.5264115,0.021670095510230226,0.052988685262134294
1757422349.5732818,0.021670095510230226,0.052988685262134294
1757422349.621542,0.021670095510230226,0.052988685262134294
1757422349.6772768,0.021670095510230226,0.052988685262134294
1757422349.72722,0.021670095510230226,0.052988685262134294
1757422349.7764027,0.021670095510230226,0.052988685262134294
1757422349.8264499,0.021670095510230226,0.052988685262134294
1757422349.8654685,0.021670095510230226,0.052988685262134294
1757422349.914024,0.021670095510230226,0.052988685262134294
1757422349.9736881,0.021670095510230226,0.052988685262134294
1757422350.0209846,0.021670095510230226,0.052988685262134294
1757422350.0658212,0.021670095510230226,0.052988685262134294
1757422350.1171925,0.021670095510230226,0.052988685262134294
1757422350.1803443,0.021670095510230226,0.052988685262134294
1757422350.2177193,0.020832107322269096,0.052988685262134294
1757422350.2804296,0.020832107322269096,0.052988685262134294
1757422350.3222907,0.020085748845238054,0.052988685262134294
1757422350.3768303,0.020085748845238054,0.052988685262134294
1757422350.4303565,0.020085748845238054,0.052988685262134294
1757422350.4753573,0.01941957543352471,0.052988685262134294
1757422350.515336,0.01941957543352471,0.052988685262134294
1757422350.5833423,0.01941957543352471,0.052988685262134294
1757422350.6415775,0.01941957543352471,0.052988685262134294
1757422350.6724775,0.01941957543352471,0.052988685262134294
1757422350.723114,0.01941957543352471,0.052988685262134294
1757422350.775849,0.01941957543352471,0.052988685262134294
1757422350.827393,0.01941957543352471,0.052988685262134294
1757422350.881297,0.01941957543352471,0.052988685262134294
1757422350.9246337,0.01941957543352471,0.052988685262134294
1757422350.975279,0.01941957543352471,0.052988685262134294
1757422351.025412,0.01941957543352471,0.052988685262134294
1757422351.0673425,0.01941957543352471,0.052988685262134294
1757422351.1409495,0.01941957543352471,0.052988685262134294
1757422351.1842866,0.01941957543352471,0.052988685262134294
1757422351.2324886,0.01935620023324775,0.052988685262134294
1757422351.2845414,0.018813926164498427,0.052988685262134294
1757422351.3358564,0.018813926164498427,0.052988685262134294
1757422351.3744605,0.018813926164498427,0.052988685262134294
1757422351.434225,0.018813926164498427,0.052988685262134294
1757422351.4930706,0.018813926164498427,0.052988685262134294
1757422351.52253,0.018813926164498427,0.052988685262134294
1757422351.5944111,0.018813926164498427,0.052988685262134294
1757422351.6321602,0.01899322299845804,0.052988685262134294
1757422351.6756723,0.02090508516771102,0.052988685262134294
1757422351.7379954,0.02090508516771102,0.052988685262134294
1757422351.7628343,0.02090508516771102,0.052988685262134294
1757422351.835225,0.02090508516771102,0.052988685262134294
1757422351.871802,0.02090508516771102,0.052988685262134294
1757422351.931287,0.02090508516771102,0.052988685262134294
1757422351.98534,0.020335968237561643,0.052988685262134294
1757422352.0327423,0.020455587429822997,0.052988685262134294
1757422352.0727615,0.0212318161072827,0.052988685262134294
1757422352.1162856,0.0212318161072827,0.052988685262134294
1757422352.1806605,0.0212318161072827,0.052988685262134294
1757422352.2340717,0.020709959131178006,0.052988685262134294
1757422352.2888434,0.020709959131178006,0.052988685262134294
1757422352.348918,0.020709959131178006,0.052988685262134294
1757422352.3730197,0.020709959131178006,0.052988685262134294
1757422352.429698,0.020709959131178006,0.052988685262134294
1757422352.48726,0.020225186549723988,0.052988685262134294
1757422352.539605,0.020225186549723988,0.052988685262134294
1757422352.5872297,0.020225186549723988,0.052988685262134294
1757422352.6377082,0.020225186549723988,0.052988685262134294
1757422352.6650546,0.020225186549723988,0.052988685262134294
1757422352.7316844,0.020225186549723988,0.052988685262134294
1757422352.794496,0.020013704186049582,0.052988685262134294
1757422352.839006,0.020013704186049582,0.052988685262134294
1757422352.8643816,0.020013704186049582,0.052988685262134294
1757422352.9235692,0.020013704186049582,0.052988685262134294
1757422352.977882,0.020013704186049582,0.052988685262134294
1757422353.026783,0.020013704186049582,0.052988685262134294
1757422353.0812204,0.020013704186049582,0.052988685262134294
1757422353.1374881,0.01981926153003214,0.052988685262134294
1757422353.164452,0.01981926153003214,0.052988685262134294
1757422353.229453,0.01981926153003214,0.052988685262134294
1757422353.2849562,0.019372394913670637,0.052988685262134294
1757422353.3142726,0.019372394913670637,0.052988685262134294
1757422353.382778,0.01937633690233594,0.052988685262134294
1757422353.419963,0.019020188579021085,0.052988685262134294
1757422353.4873793,0.019020188579021085,0.052988685262134294
1757422353.5308049,0.019020188579021085,0.052988685262134294
1757422353.5683806,0.019210366215890555,0.052988685262134294
1757422353.61263,0.019210366215890555,0.052988685262134294
1757422353.675015,0.019210366215890555,0.052988685262134294
1757422353.7355506,0.019210366215890555,0.052988685262134294
1757422353.7844117,0.019210366215890555,0.052988685262134294
1757422353.8144624,0.019210366215890555,0.052988685262134294
1757422353.8749392,0.019210366215890555,0.052988685262134294
1757422353.9235268,0.019210366215890555,0.052988685262134294
1757422353.963832,0.019210366215890555,0.052988685262134294
1757422354.0124254,0.019210366215890555,0.052988685262134294
1757422354.0858908,0.019210366215890555,0.052988685262134294
1757422354.1248133,0.019210366215890555,0.052988685262134294
1757422354.1660895,0.019210366215890555,0.052988685262134294
1757422354.2315125,0.019210366215890555,0.052988685262134294
1757422354.2876089,0.018851389651914373,0.04907097587567845
1757422354.3352163,0.018851389651914373,0.04907097587567845
1757422354.3679285,0.018851389651914373,0.04907097587567845
1757422354.4397366,0.018851389651914373,0.04907097587567845
1757422354.4642684,0.018851389651914373,0.04907097587567845
1757422354.5358472,0.018851389651914373,0.04907097587567845
1757422354.5638287,0.018851389651914373,0.04907097587567845
1757422354.6132278,0.018851389651914373,0.04907097587567845
1757422354.675908,0.018851389651914373,0.04907097587567845
1757422354.7397642,0.018851389651914373,0.04907097587567845
1757422354.7737308,0.018851389651914373,0.04907097587567845
1757422354.8182685,0.018851389651914373,0.04907097587567845
1757422354.868222,0.018851389651914373,0.04907097587567845
1757422354.9339297,0.018851389651914373,0.04907097587567845
1757422354.9641113,0.018851389651914373,0.04907097587567845
1757422355.0127459,0.018851389651914373,0.04907097587567845
1757422355.092862,0.018851389651914373,0.04907097587567845
1757422355.113796,0.018851389651914373,0.04907097587567845
1757422355.164369,0.018851389651914373,0.04907097587567845
1757422355.2389517,0.018851389651914373,0.04907097587567845
1757422355.285013,0.018851389651914373,0.04907097587567845
1757422355.351671,0.018851389651914373,0.04907097587567845
1757422355.3867354,0.018851389651914373,0.04907097587567845
1757422355.4180214,0.018851389651914373,0.04907097587567845
1757422355.46918,0.018851389651914373,0.04907097587567845
1757422355.5297441,0.018851389651914373,0.04907097587567845
1757422355.5879788,0.018479950139094814,0.04907097587567845
1757422355.6391501,0.018479950139094814,0.04907097587567845
1757422355.6874,0.018479950139094814,0.04907097587567845
1757422355.733387,0.018479950139094814,0.04907097587567845
1757422355.7646313,0.018479950139094814,0.04907097587567845
1757422355.814506,0.018479950139094814,0.04907097587567845
1757422355.8683705,0.018479950139094814,0.04907097587567845
1757422355.9161916,0.018479950139094814,0.04907097587567845
1757422355.9932086,0.018479950139094814,0.04907097587567845
1757422356.0157697,0.018479950139094814,0.04907097587567845
1757422356.0656493,0.018479950139094814,0.04907097587567845
1757422356.1136303,0.018479950139094814,0.04907097587567845
1757422356.182101,0.018479950139094814,0.04907097587567845
1757422356.2125683,0.018354635478561476,0.04907097587567845
1757422356.2641275,0.018354635478561476,0.04907097587567845
1757422356.3139975,0.018354635478561476,0.04907097587567845
1757422356.3808992,0.018354635478561476,0.04907097587567845
1757422356.412356,0.01809468993075006,0.04907097587567845
1757422356.4828188,0.018019479293941126,0.04907097587567845
1757422356.5201092,0.0177491363326523,0.04907097587567845
1757422356.5644372,0.0177491363326523,0.04907097587567845
1757422356.6141613,0.0177491363326523,0.04907097587567845
1757422356.6881185,0.0177491363326523,0.04907097587567845
1757422356.7348125,0.0177491363326523,0.04907097587567845
1757422356.7628386,0.0177491363326523,0.04907097587567845
1757422356.8406322,0.0177491363326523,0.04907097587567845
1757422356.864531,0.0177491363326523,0.04907097587567845
1757422356.912456,0.0177491363326523,0.04907097587567845
1757422356.9826663,0.01773076098487856,0.04907097587567845
1757422357.014045,0.01754231324141603,0.04907097587567845
1757422357.065588,0.017473170642320873,0.04907097587567845
1757422357.1141343,0.017473170642320873,0.04907097587567845
1757422357.1842937,0.017473170642320873,0.04907097587567845
1757422357.2167552,0.017473170642320873,0.04907097587567845
1757422357.2625737,0.017473170642320873,0.04907097587567845
1757422357.3313956,0.017473170642320873,0.04907097587567845
1757422357.364574,0.017204578613702226,0.04907097587567845
1757422357.436247,0.017204578613702226,0.04907097587567845
1757422357.4890573,0.017204578613702226,0.04907097587567845
1757422357.534388,0.017204578613702226,0.04907097587567845
1757422357.587948,0.017204578613702226,0.04907097587567845
1757422357.6149938,0.017204578613702226,0.04907097587567845
1757422357.6897857,0.017204578613702226,0.04907097587567845
1757422357.7386749,0.017204578613702226,0.04907097587567845
1757422357.7724104,0.017204578613702226,0.04907097587567845
1757422357.8384843,0.017204578613702226,0.04907097587567845
1757422357.8904321,0.017204578613702226,0.04907097587567845
1757422357.918883,0.017204578613702226,0.04907097587567845
1757422357.9632018,0.017204578613702226,0.04907097587567845
1757422358.0395699,0.017204578613702226,0.04907097587567845
1757422358.0729475,0.017204578613702226,0.04907097587567845
1757422358.1403167,0.017204578613702226,0.04907097587567845
1757422358.1970582,0.017204578613702226,0.04907097587567845
1757422358.2211542,0.017204578613702226,0.04907097587567845
1757422358.2951355,0.017204578613702226,0.04907097587567845
1757422358.3320386,0.017204578613702226,0.04907097587567845
1757422358.3663363,0.016960908270023917,0.04039751394363381
1757422358.4244082,0.016960908270023917,0.04039751394363381
1757422358.4665222,0.016960908270023917,0.04039751394363381
1757422358.5368958,0.016960908270023917,0.04039751394363381
1757422358.5641134,0.016960908270023917,0.04039751394363381
1757422358.6126566,0.016960908270023917,0.04039751394363381
1757422358.6783662,0.016960908270023917,0.04039751394363381
1757422358.743515,0.016960908270023917,0.04039751394363381
1757422358.769147,0.016960908270023917,0.04039751394363381
1757422358.8259583,0.016960908270023917,0.04039751394363381
1757422358.8637445,0.016960908270023917,0.04039751394363381
1757422358.9157052,0.016960908270023917,0.04039751394363381
1757422358.9744494,0.016960908270023917,0.04039751394363381
1757422359.014202,0.016960908270023917,0.04039751394363381
1757422359.06442,0.016960908270023917,0.04039751394363381
1757422359.1465864,0.016960908270023917,0.04039751394363381
1757422359.1634462,0.016960908270023917,0.04039751394363381
1757422359.2229743,0.016960908270023917,0.04039751394363381
1757422359.2716494,0.016960908270023917,0.04039751394363381
1757422359.3293538,0.016960908270023917,0.04039751394363381
1757422359.3687775,0.016960908270023917,0.04039751394363381
1757422359.427738,0.016960908270023917,0.04039751394363381
1757422359.464121,0.016960908270023917,0.04039751394363381
1757422359.5336504,0.016960908270023917,0.04039751394363381
1757422359.5805857,0.016960908270023917,0.04039751394363381
1757422359.619724,0.017016253458891004,0.04039751394363381
1757422359.675199,0.017016253458891004,0.04039751394363381
1757422359.722946,0.017016253458891004,0.04039751394363381
1757422359.791355,0.017016253458891004,0.04039751394363381
1757422359.819776,0.017016253458891004,0.04039751394363381
1757422359.8711672,0.017016253458891004,0.043714435501329356
1757422359.9161115,0.017016253458891004,0.043714435501329356
1757422359.9711742,0.017016253458891004,0.043714435501329356
1757422360.019831,0.017016253458891004,0.041949698535411827
1757422360.0706887,0.017016253458891004,0.04756012996281071
1757422360.1195946,0.01728744630421913,0.03680431372642427
1757422360.1650126,0.017299349805059566,0.03229365049633105
1757422360.216963,0.017299349805059566,0.03229365049633105
1757422360.2717514,0.01724771040544057,0.032311581767755795
1757422360.3195903,0.01724771040544057,0.03229365049633105
1757422360.3757594,0.01724771040544057,0.032311581767755795
1757422360.4187877,0.01724771040544057,0.032311581767755795
1757422360.4783869,0.01724771040544057,0.032311581767755795
1757422360.5313907,0.017204996585565895,0.04046987706484613
1757422360.5694647,0.017204996585565895,0.032311581767755795
1757422360.6135502,0.017204996585565895,0.03229365049633105
1757422360.6757302,0.017204996585565895,0.04217088404898971
1757422360.7270515,0.017204996585565895,0.04046987706484613
1757422360.786803,0.016819486602002748,0.03229365049633105
1757422360.8282292,0.016819486602002748,0.03680431372642427
1757422360.8690095,0.016819486602002748,0.03680431372642427
1757422360.9144309,0.016819486602002748,0.03680431372642427
1757422360.972832,0.016819486602002748,0.032311581767755795
1757422361.0127892,0.016819486602002748,0.032311581767755795
1757422361.0741355,0.016819486602002748,0.03680431372642427
1757422361.1268568,0.017106753677217576,0.03680431372642427
1757422361.1774013,0.017106753677217576,0.03680431372642427
1757422361.2257786,0.017353359414717287,0.03680431372642427
1757422361.2672226,0.017353359414717287,0.03680431372642427
1757422361.3230727,0.017353359414717287,0.03680431372642427
1757422361.3654099,0.017353359414717287,0.032311581767755795
1757422361.4282937,0.017353359414717287,0.032311581767755795
1757422361.4717598,0.017353359414717287,0.03680431372642427
1757422361.5212023,0.017353359414717287,0.03680431372642427
1757422361.5676167,0.017353359414717287,0.03680431372642427
1757422361.6242664,0.017353359414717287,0.03229365049633105
1757422361.6777086,0.017353359414717287,0.032311581767755795
1757422361.7222035,0.017353359414717287,0.032311581767755795
1757422361.7743747,0.017353359414717287,0.03680431372642427
1757422361.823775,0.017353359414717287,0.032311581767755795
1757422361.8747098,0.017353359414717287,0.032311581767755795
1757422361.9258554,0.017353359414717287,0.03229365049633105
1757422361.9728348,0.017353359414717287,0.04217088404898971
1757422362.0214396,0.017353359414717287,0.032311581767755795
1757422362.064663,0.017353359414717287,0.032311581767755795
1757422362.1207812,0.017353359414717287,0.03229365049633105
1757422362.1747985,0.017353359414717287,0.032311581767755795
1757422362.231472,0.013769207830330199,0.03680431372642427
1757422362.266327,0.01389682887508933,0.032311581767755795
1757422362.3249855,0.01380863205100649,0.03229365049633105
1757422362.3795547,0.01380863205100649,0.03229365049633105
1757422362.418347,0.013567560717577708,0.032311581767755795
1757422362.470235,0.013567560717577708,0.032311581767755795
1757422362.525166,0.013567560717577708,0.032311581767755795
1757422362.5649755,0.013567560717577708,0.03229365049633105
1757422362.6234107,0.013567560717577708,0.032311581767755795
1757422362.6622617,0.013567560717577708,0.032311581767755795
1757422362.7193344,0.013567560717577708,0.03229365049633105
1757422362.768741,0.013567560717577708,0.032311581767755795
1757422362.8141377,0.013567560717577708,0.03229365049633105
1757422362.8710537,0.013567560717577708,0.032311581767755795
1757422362.9141712,0.013567560717577708,0.03229365049633105
1757422362.9666083,0.013567560717577708,0.032311581767755795
1757422363.021417,0.013567560717577708,0.04217088404898971
1757422363.0714817,0.013567560717577708,0.032311581767755795
1757422363.1169527,0.013567560717577708,0.032311581767755795
1757422363.166297,0.013567560717577708,0.032311581767755795
1757422363.2126555,0.013567560717577708,0.032311581767755795
1757422363.264209,0.013567560717577708,0.03229365049633105
1757422363.325306,0.013567560717577708,0.032311581767755795
1757422363.3789687,0.013567560717577708,0.032311581767755795
1757422363.41447,0.013567560717577708,0.032311581767755795
1757422363.4724717,0.013567560717577708,0.032311581767755795
1757422363.5173576,0.013567560717577708,0.032311581767755795
1757422363.5693586,0.013567560717577708,0.03229365049633105
1757422363.6226492,0.013567560717577708,0.03229365049633105
1757422363.6832466,0.014273425875246807,0.04046987706484613
1757422363.7313936,0.014730685344415576,0.03680431372642427
1757422363.7745109,0.016043544916971603,0.03229365049633105
1757422363.8243577,0.016043544916971603,0.03229365049633105
1757422363.872274,0.016043544916971603,0.032311581767755795
1757422363.9294307,0.016043544916971603,0.032311581767755795
1757422363.975331,0.016043544916971603,0.032311581767755795
1757422364.025168,0.016043544916971603,0.032311581767755795
1757422364.0724158,0.016043544916971603,0.032311581767755795
1757422364.1137419,0.016043544916971603,0.032311581767755795
1757422364.171345,0.016043544916971603,0.03229365049633105
1757422364.2301834,0.016043544916971603,0.032311581767755795
1757422364.2784376,0.015792883294022404,0.032311581767755795
1757422364.3175285,0.015792883294022404,0.032311581767755795
1757422364.3771296,0.015792883294022404,0.032311581767755795
1757422364.4242527,0.015792883294022404,0.032311581767755795
1757422364.4743433,0.015792883294022404,0.032311581767755795
1757422364.5262928,0.015792883294022404,0.032311581767755795
1757422364.5796323,0.015792883294022404,0.032311581767755795
1757422364.625658,0.01618188558486574,0.032311581767755795
1757422364.6827292,0.01618188558486574,0.04046987706484613
1757422364.723927,0.021254225284373197,1.2672147603506139
1757422364.7811162,0.021254225284373197,1.2672147603506139
1757422364.83327,0.020924884920304164,1.3393090117066326
1757422364.8882313,0.0206559867301518,1.3393090117066326
1757422364.932016,0.0206559867301518,1.3393090117066326
1757422364.981992,0.020339715700509783,1.3393090117066326
1757422365.0435143,0.020853342491298853,1.3393090117066326
1757422365.0813432,0.020853342491298853,1.3393090117066326
1757422365.1339417,0.028095136048938735,1.3393090117066326
1757422365.1835523,0.028095136048938735,1.3393090117066326
1757422365.248484,0.028095136048938735,1.3393090117066326
1757422365.26671,0.028095136048938735,1.2672147603506139
1757422365.3295603,0.028221989632083902,1.2672147603506139
1757422365.372926,0.028221989632083902,1.2672147603506139
1757422365.4239933,0.027881882479229844,1.2672147603506139
1757422365.4754286,0.027881882479229844,1.2672147603506139
1757422365.5260348,0.027881882479229844,1.6147357746800985
1757422365.5758543,0.027881882479229844,1.2672147603506139
1757422365.6376445,0.027881882479229844,1.3393090117066326
1757422365.6859396,0.027881882479229844,1.3393090117066326
1757422365.7232618,0.027881882479229844,1.6147357746800985
1757422365.7867472,0.027881882479229844,1.3393090117066326
1757422365.8325465,0.027881882479229844,1.388437743729369
1757422365.8843164,0.02876066693481715,1.4032416229661864
1757422365.9239724,0.02876066693481715,1.979746416759125
1757422365.9873853,0.02876066693481715,1.4032416229661864
1757422366.0344598,0.02876066693481715,1.4032416229661864
1757422366.0748706,0.02876066693481715,1.979746416759125
1757422366.1219604,0.02876066693481715,1.979746416759125
1757422366.1822753,0.02876066693481715,1.4032416229661864
1757422366.229066,0.028454564080000563,1.564546529812446
1757422366.2883465,0.028454564080000563,1.4032416229661864
1757422366.3368785,0.028454564080000563,1.4032416229661864
1757422366.3835278,0.028454564080000563,1.4032416229661864
1757422366.4246588,0.028454564080000563,1.979746416759125
1757422366.4858525,0.028454564080000563,1.4032416229661864
1757422366.5214927,0.028454564080000563,1.979746416759125
1757422366.5801806,0.028454564080000563,1.979746416759125
1757422366.6296692,0.028130733538898205,1.564546529812446
1757422366.6901255,0.030081189411742044,1.4032416229661864
1757422366.7308965,0.030081189411742044,1.564546529812446
1757422366.785764,0.02972863510375534,1.4032416229661864
1757422366.8233614,0.02972863510375534,1.979746416759125
1757422366.875321,0.02972863510375534,1.979746416759125
1757422366.922725,0.02972863510375534,1.564546529812446
1757422366.9859443,0.02972863510375534,1.4032416229661864
1757422367.036996,0.02972863510375534,1.4032416229661864
1757422367.0816064,0.02972863510375534,1.4032416229661864
1757422367.1140761,0.02982203243570403,1.979746416759125
1757422367.1786282,0.031137811021555162,1.564546529812446
